cell_name,donor_short_id,donor_long_id,study_accession,sample_accession,ENA_Accession
24352_4#244,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5196998,ERR3038651
24352_4#245,lise_3,HPSI0913i-lise_3,PRJEB14362,SAMEA5196999,ERR3038652
24352_4#246,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197000,ERR3038653
24352_4#247,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197001,ERR3038654
24352_4#248,qoog_4,HPSI0115i-qoog_4,PRJEB14362,SAMEA5197002,ERR3038655
24352_4#249,qoog_4,HPSI0115i-qoog_4,PRJEB14362,SAMEA5197003,ERR3038656
24352_4#250,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197004,ERR3038657
24352_4#251,eiwy_1,HPSI0214i-eiwy_1,PRJEB14362,SAMEA5197005,ERR3038658
24352_4#252,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197006,ERR3038659
24352_4#253,lise_3,HPSI0913i-lise_3,PRJEB14362,SAMEA5197007,ERR3038660
24352_4#255,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197009,ERR3038662
24352_4#256,lise_3,HPSI0913i-lise_3,PRJEB14362,SAMEA5197010,ERR3038663
24352_4#257,kajh_3,HPSI0914i-kajh_3,PRJEB14362,SAMEA5197011,ERR3038664
24352_4#258,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197012,ERR3038665
24352_4#261,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197015,ERR3038668
24352_4#262,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197016,ERR3038669
24352_4#263,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197017,ERR3038670
24352_4#264,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197018,ERR3038671
24352_4#266,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197020,ERR3038673
24352_4#267,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197021,ERR3038674
24352_4#268,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197022,ERR3038675
24352_4#270,qoog_4,HPSI0115i-qoog_4,PRJEB14362,SAMEA5197024,ERR3038677
24352_4#271,lise_3,HPSI0913i-lise_3,PRJEB14362,SAMEA5197025,ERR3038678
24352_4#272,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197026,ERR3038679
24352_4#274,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197028,ERR3038681
24352_4#275,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197029,ERR3038682
24352_4#276,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197030,ERR3038683
24352_4#277,naju_1,HPSI0414i-naju_1,PRJEB14362,SAMEA5197031,ERR3038684
24352_4#278,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197032,ERR3038685
24352_4#279,lise_3,HPSI0913i-lise_3,PRJEB14362,SAMEA5197033,ERR3038686
24352_4#28,kajh_3,HPSI0914i-kajh_3,PRJEB14362,SAMEA5196782,ERR3038435
24352_4#280,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197034,ERR3038687
24352_4#281,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197035,ERR3038688
24352_4#282,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197036,ERR3038689
24352_4#283,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197037,ERR3038690
24352_4#284,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197038,ERR3038691
24352_4#285,lise_3,HPSI0913i-lise_3,PRJEB14362,SAMEA5197039,ERR3038692
24352_4#286,eiwy_1,HPSI0214i-eiwy_1,PRJEB14362,SAMEA5197040,ERR3038693
24352_4#287,kajh_3,HPSI0914i-kajh_3,PRJEB14362,SAMEA5197041,ERR3038694
24352_4#29,naju_1,HPSI0414i-naju_1,PRJEB14362,SAMEA5196783,ERR3038436
24352_4#292,naju_1,HPSI0414i-naju_1,PRJEB14362,SAMEA5197046,ERR3038699
24352_4#293,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197047,ERR3038700
24352_4#294,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197048,ERR3038701
24352_4#295,naju_1,HPSI0414i-naju_1,PRJEB14362,SAMEA5197049,ERR3038702
24352_4#296,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197050,ERR3038703
24352_4#297,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197051,ERR3038704
24352_4#298,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197052,ERR3038705
24352_4#299,lise_3,HPSI0913i-lise_3,PRJEB14362,SAMEA5197065,ERR3038706
24352_4#300,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197066,ERR3038707
24352_4#301,naju_1,HPSI0414i-naju_1,PRJEB14362,SAMEA5197067,ERR3038708
24352_4#302,naju_1,HPSI0414i-naju_1,PRJEB14362,SAMEA5197068,ERR3038709
24352_4#303,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197069,ERR3038710
24352_4#304,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197070,ERR3038711
24352_4#305,lise_3,HPSI0913i-lise_3,PRJEB14362,SAMEA5197071,ERR3038712
24352_4#306,kajh_3,HPSI0914i-kajh_3,PRJEB14362,SAMEA5197072,ERR3038713
24352_4#307,eiwy_1,HPSI0214i-eiwy_1,PRJEB14362,SAMEA5197073,ERR3038714
24352_4#308,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197074,ERR3038715
24352_4#309,kajh_3,HPSI0914i-kajh_3,PRJEB14362,SAMEA5197075,ERR3038716
24352_4#310,lise_3,HPSI0913i-lise_3,PRJEB14362,SAMEA5197053,ERR3038717
24352_4#311,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197054,ERR3038718
24352_4#312,lise_3,HPSI0913i-lise_3,PRJEB14362,SAMEA5197055,ERR3038719
24352_4#315,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197058,ERR3038722
24352_4#316,kajh_3,HPSI0914i-kajh_3,PRJEB14362,SAMEA5197059,ERR3038723
24352_4#317,kajh_3,HPSI0914i-kajh_3,PRJEB14362,SAMEA5197060,ERR3038724
24352_4#318,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197061,ERR3038725
24352_4#319,kajh_3,HPSI0914i-kajh_3,PRJEB14362,SAMEA5197062,ERR3038726
24352_4#32,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5196786,ERR3038439
24352_4#320,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197063,ERR3038727
24352_4#321,qoog_4,HPSI0115i-qoog_4,PRJEB14362,SAMEA5197064,ERR3038728
24352_4#322,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197076,ERR3038729
24352_4#323,kajh_3,HPSI0914i-kajh_3,PRJEB14362,SAMEA5197077,ERR3038730
24352_4#326,kajh_3,HPSI0914i-kajh_3,PRJEB14362,SAMEA5197080,ERR3038733
24352_4#327,kajh_3,HPSI0914i-kajh_3,PRJEB14362,SAMEA5197081,ERR3038734
24352_4#33,kajh_3,HPSI0914i-kajh_3,PRJEB14362,SAMEA5196787,ERR3038440
24352_4#330,lise_3,HPSI0913i-lise_3,PRJEB14362,SAMEA5197084,ERR3038737
24352_4#331,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197085,ERR3038738
24352_4#332,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197086,ERR3038739
24352_4#333,kajh_3,HPSI0914i-kajh_3,PRJEB14362,SAMEA5197087,ERR3038740
24352_4#334,lise_3,HPSI0913i-lise_3,PRJEB14362,SAMEA5197088,ERR3038741
24352_4#335,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197089,ERR3038742
24352_4#336,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197090,ERR3038743
24352_4#338,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197092,ERR3038745
24352_4#339,kajh_3,HPSI0914i-kajh_3,PRJEB14362,SAMEA5197093,ERR3038746
24352_4#34,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5196788,ERR3038441
24352_4#341,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197095,ERR3038748
24352_4#342,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197096,ERR3038749
24352_4#343,naju_1,HPSI0414i-naju_1,PRJEB14362,SAMEA5197097,ERR3038750
24352_4#344,eiwy_1,HPSI0214i-eiwy_1,PRJEB14362,SAMEA5197098,ERR3038751
24352_4#345,kajh_3,HPSI0914i-kajh_3,PRJEB14362,SAMEA5197099,ERR3038752
24352_4#346,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197100,ERR3038753
24352_4#348,naju_1,HPSI0414i-naju_1,PRJEB14362,SAMEA5197102,ERR3038755
24352_4#349,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197103,ERR3038756
24352_4#35,qoog_4,HPSI0115i-qoog_4,PRJEB14362,SAMEA5196789,ERR3038442
24352_4#350,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197104,ERR3038757
24352_4#352,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197106,ERR3038759
24352_4#354,qoog_4,HPSI0115i-qoog_4,PRJEB14362,SAMEA5197108,ERR3038761
24352_4#356,lise_3,HPSI0913i-lise_3,PRJEB14362,SAMEA5197110,ERR3038763
24352_4#357,naju_1,HPSI0414i-naju_1,PRJEB14362,SAMEA5197111,ERR3038764
24352_4#358,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197112,ERR3038765
24352_4#359,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197113,ERR3038766
24352_4#360,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197114,ERR3038767
24352_4#369,lise_3,HPSI0913i-lise_3,PRJEB14362,SAMEA5197123,ERR3038776
24352_4#37,lise_3,HPSI0913i-lise_3,PRJEB14362,SAMEA5196791,ERR3038444
24352_4#370,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197124,ERR3038777
24352_4#372,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197126,ERR3038779
24352_4#374,lise_3,HPSI0913i-lise_3,PRJEB14362,SAMEA5197128,ERR3038781
24352_4#375,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197129,ERR3038782
24352_4#376,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197130,ERR3038783
24352_4#377,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197131,ERR3038784
24352_4#378,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5197132,ERR3038785
24352_4#380,kajh_3,HPSI0914i-kajh_3,PRJEB14362,SAMEA5197134,ERR3038787
24352_4#39,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5196793,ERR3038446
24352_4#40,naju_1,HPSI0414i-naju_1,PRJEB14362,SAMEA5196794,ERR3038447
24352_4#41,naju_1,HPSI0414i-naju_1,PRJEB14362,SAMEA5196795,ERR3038448
24352_4#42,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5196796,ERR3038449
24352_4#43,lise_3,HPSI0913i-lise_3,PRJEB14362,SAMEA5196813,ERR3038450
24352_4#44,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5196814,ERR3038451
24352_4#45,eiwy_1,HPSI0214i-eiwy_1,PRJEB14362,SAMEA5196815,ERR3038452
24352_4#46,naju_1,HPSI0414i-naju_1,PRJEB14362,SAMEA5196816,ERR3038453
24352_4#47,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5196817,ERR3038454
24352_4#5,lise_3,HPSI0913i-lise_3,PRJEB14362,SAMEA5196759,ERR3038412
24352_4#51,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5196821,ERR3038458
24352_4#52,kajh_3,HPSI0914i-kajh_3,PRJEB14362,SAMEA5196822,ERR3038459
24352_4#53,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5196823,ERR3038460
24352_4#54,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5196797,ERR3038461
24352_4#55,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5196798,ERR3038462
24352_4#56,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5196799,ERR3038463
24352_4#57,kajh_3,HPSI0914i-kajh_3,PRJEB14362,SAMEA5196800,ERR3038464
24352_4#58,qoog_4,HPSI0115i-qoog_4,PRJEB14362,SAMEA5196801,ERR3038465
24352_4#59,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5196802,ERR3038466
24352_4#60,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5196803,ERR3038467
24352_4#61,kajh_3,HPSI0914i-kajh_3,PRJEB14362,SAMEA5196804,ERR3038468
24352_4#63,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5196806,ERR3038470
24352_4#66,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5196809,ERR3038473
24352_4#67,kajh_3,HPSI0914i-kajh_3,PRJEB14362,SAMEA5196810,ERR3038474
24352_4#68,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5196811,ERR3038475
24352_4#70,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5196824,ERR3038477
24352_4#71,naju_1,HPSI0414i-naju_1,PRJEB14362,SAMEA5196825,ERR3038478
24352_4#73,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5196827,ERR3038480
24352_4#74,lise_3,HPSI0913i-lise_3,PRJEB14362,SAMEA5196828,ERR3038481
24352_4#75,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5196829,ERR3038482
24352_4#77,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5196831,ERR3038484
24352_4#78,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5196832,ERR3038485
24352_4#79,kajh_3,HPSI0914i-kajh_3,PRJEB14362,SAMEA5196833,ERR3038486
24352_4#80,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5196834,ERR3038487
24352_4#81,eiwy_1,HPSI0214i-eiwy_1,PRJEB14362,SAMEA5196835,ERR3038488
24352_4#82,kajh_3,HPSI0914i-kajh_3,PRJEB14362,SAMEA5196836,ERR3038489
24352_4#83,kajh_3,HPSI0914i-kajh_3,PRJEB14362,SAMEA5196837,ERR3038490
24352_4#84,lise_3,HPSI0913i-lise_3,PRJEB14362,SAMEA5196838,ERR3038491
24352_4#85,lise_3,HPSI0913i-lise_3,PRJEB14362,SAMEA5196839,ERR3038492
24352_4#88,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5196842,ERR3038495
24352_4#89,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5196843,ERR3038496
24352_4#90,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5196844,ERR3038497
24352_4#91,lise_3,HPSI0913i-lise_3,PRJEB14362,SAMEA5196845,ERR3038498
24352_4#92,naju_1,HPSI0414i-naju_1,PRJEB14362,SAMEA5196846,ERR3038499
24352_4#93,lise_3,HPSI0913i-lise_3,PRJEB14362,SAMEA5196847,ERR3038500
24352_4#95,lise_3,HPSI0913i-lise_3,PRJEB14362,SAMEA5196849,ERR3038502
24352_4#99,puie_5,HPSI0514i-puie_5,PRJEB14362,SAMEA5196853,ERR3038506
24352_5#103,lepk_1,HPSI0614i-lepk_1,PRJEB14362,SAMEA5197242,ERR3038894
24352_5#105,cuhk_2,HPSI0314i-cuhk_2,PRJEB14362,SAMEA5197244,ERR3038896
24352_5#107,cuhk_2,HPSI0314i-cuhk_2,PRJEB14362,SAMEA5197246,ERR3038898
24352_5#123,cuhk_2,HPSI0314i-cuhk_2,PRJEB14362,SAMEA5197262,ERR3038914
24352_5#126,cuhk_2,HPSI0314i-cuhk_2,PRJEB14362,SAMEA5197265,ERR3038917
24352_5#132,cuhk_2,HPSI0314i-cuhk_2,PRJEB14362,SAMEA5197271,ERR3038923
24352_5#153,lepk_1,HPSI0614i-lepk_1,PRJEB14362,SAMEA5197292,ERR3038944
24352_5#163,cuhk_2,HPSI0314i-cuhk_2,PRJEB14362,SAMEA5197302,ERR3038954
24352_5#207,cuhk_2,HPSI0314i-cuhk_2,PRJEB14362,SAMEA5197346,ERR3038998
24352_5#208,cuhk_2,HPSI0314i-cuhk_2,PRJEB14362,SAMEA5197347,ERR3038999
24352_5#216,cuhk_2,HPSI0314i-cuhk_2,PRJEB14362,SAMEA5197355,ERR3039007
24352_5#241,cuhk_2,HPSI0314i-cuhk_2,PRJEB14362,SAMEA5197380,ERR3039032
24352_5#247,cuhk_2,HPSI0314i-cuhk_2,PRJEB14362,SAMEA5197386,ERR3039038
24352_5#256,lepk_1,HPSI0614i-lepk_1,PRJEB14362,SAMEA5197395,ERR3039047
24352_5#291,cuhk_2,HPSI0314i-cuhk_2,PRJEB14362,SAMEA5197430,ERR3039082
24352_5#293,cuhk_2,HPSI0314i-cuhk_2,PRJEB14362,SAMEA5197432,ERR3039084
24352_5#304,cuhk_2,HPSI0314i-cuhk_2,PRJEB14362,SAMEA5197443,ERR3039095
24352_5#309,cuhk_2,HPSI0314i-cuhk_2,PRJEB14362,SAMEA5197448,ERR3039100
24352_5#34,cuhk_2,HPSI0314i-cuhk_2,PRJEB14362,SAMEA5197173,ERR3038825
24352_5#341,cuhk_2,HPSI0314i-cuhk_2,PRJEB14362,SAMEA5197480,ERR3039132
24352_5#359,lepk_1,HPSI0614i-lepk_1,PRJEB14362,SAMEA5197498,ERR3039150
24352_5#365,cuhk_2,HPSI0314i-cuhk_2,PRJEB14362,SAMEA5197504,ERR3039156
24352_5#37,cuhk_2,HPSI0314i-cuhk_2,PRJEB14362,SAMEA5197176,ERR3038828
24352_5#39,lepk_1,HPSI0614i-lepk_1,PRJEB14362,SAMEA5197178,ERR3038830
24352_5#5,cuhk_2,HPSI0314i-cuhk_2,PRJEB14362,SAMEA5197143,ERR3038796
24352_5#51,cuhk_2,HPSI0314i-cuhk_2,PRJEB14362,SAMEA5197190,ERR3038842
24352_5#6,cuhk_2,HPSI0314i-cuhk_2,PRJEB14362,SAMEA5197144,ERR3038797
24352_5#62,cuhk_2,HPSI0314i-cuhk_2,PRJEB14362,SAMEA5197201,ERR3038853
24352_5#65,cuhk_2,HPSI0314i-cuhk_2,PRJEB14362,SAMEA5197204,ERR3038856
24352_5#71,cuhk_2,HPSI0314i-cuhk_2,PRJEB14362,SAMEA5197210,ERR3038862
24352_5#75,cuhk_2,HPSI0314i-cuhk_2,PRJEB14362,SAMEA5197214,ERR3038866
24352_5#92,cuhk_2,HPSI0314i-cuhk_2,PRJEB14362,SAMEA5197231,ERR3038883
24352_6#100,uenn_3,HPSI0514i-uenn_3,PRJEB14362,SAMEA104373815,ERR2950069
24352_6#101,iezw_2,HPSI0914i-iezw_2,PRJEB14362,SAMEA104373816,ERR2950070
24352_6#102,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104373817,ERR2950071
24352_6#103,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104373818,ERR2950072
24352_6#104,uenn_3,HPSI0514i-uenn_3,PRJEB14362,SAMEA104373819,ERR2950073
24352_6#106,uenn_3,HPSI0514i-uenn_3,PRJEB14362,SAMEA104373821,ERR2950075
24352_6#107,iezw_2,HPSI0914i-iezw_2,PRJEB14362,SAMEA104373822,ERR2950076
24352_6#108,iezw_2,HPSI0914i-iezw_2,PRJEB14362,SAMEA104373823,ERR2950077
24352_6#109,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104373824,ERR2950078
24352_6#110,seru_1,HPSI0414i-seru_1,PRJEB14362,SAMEA104373825,ERR2950079
24352_6#111,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104373826,ERR2950080
24352_6#112,seru_1,HPSI0414i-seru_1,PRJEB14362,SAMEA104373827,ERR2950081
24352_6#113,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104373828,ERR2950082
24352_6#114,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104373829,ERR2950083
24352_6#115,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104373830,ERR2950084
24352_6#116,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104373831,ERR2950085
24352_6#117,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104373832,ERR2950086
24352_6#118,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104373833,ERR2950087
24352_6#119,wegi_1,HPSI0114i-wegi_1,PRJEB14362,SAMEA104373834,ERR2950088
24352_6#122,seru_1,HPSI0414i-seru_1,PRJEB14362,SAMEA104373837,ERR2950091
24352_6#123,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104373838,ERR2950092
24352_6#124,uenn_3,HPSI0514i-uenn_3,PRJEB14362,SAMEA104373839,ERR2950093
24352_6#125,uenn_3,HPSI0514i-uenn_3,PRJEB14362,SAMEA104373840,ERR2950094
24352_6#126,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104373841,ERR2950095
24352_6#127,uenn_3,HPSI0514i-uenn_3,PRJEB14362,SAMEA104373842,ERR2950096
24352_6#128,wegi_1,HPSI0114i-wegi_1,PRJEB14362,SAMEA104373843,ERR2950097
24352_6#129,seru_1,HPSI0414i-seru_1,PRJEB14362,SAMEA104373844,ERR2950098
24352_6#130,iezw_2,HPSI0914i-iezw_2,PRJEB14362,SAMEA104373845,ERR2950099
24352_6#131,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104373846,ERR2950100
24352_6#132,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104373847,ERR2950101
24352_6#133,iezw_2,HPSI0914i-iezw_2,PRJEB14362,SAMEA104373848,ERR2950102
24352_6#134,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104373849,ERR2950103
24352_6#135,iezw_2,HPSI0914i-iezw_2,PRJEB14362,SAMEA104373850,ERR2950104
24352_6#136,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104373851,ERR2950105
24352_6#137,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104373852,ERR2950106
24352_6#138,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104373853,ERR2950107
24352_6#139,uenn_3,HPSI0514i-uenn_3,PRJEB14362,SAMEA104373854,ERR2950108
24352_6#14,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104373729,ERR2949983
24352_6#140,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104373855,ERR2950109
24352_6#141,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104373856,ERR2950110
24352_6#142,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104373857,ERR2950111
24352_6#143,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104373858,ERR2950112
24352_6#145,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104373860,ERR2950114
24352_6#146,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104373861,ERR2950115
24352_6#147,seru_1,HPSI0414i-seru_1,PRJEB14362,SAMEA104373862,ERR2950116
24352_6#148,uenn_3,HPSI0514i-uenn_3,PRJEB14362,SAMEA104373863,ERR2950117
24352_6#149,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104373864,ERR2950118
24352_6#150,wegi_1,HPSI0114i-wegi_1,PRJEB14362,SAMEA104373865,ERR2950119
24352_6#151,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104373866,ERR2950120
24352_6#152,iezw_2,HPSI0914i-iezw_2,PRJEB14362,SAMEA104373867,ERR2950121
24352_6#153,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104373868,ERR2950122
24352_6#154,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104373869,ERR2950123
24352_6#155,iezw_2,HPSI0914i-iezw_2,PRJEB14362,SAMEA104373870,ERR2950124
24352_6#156,uenn_3,HPSI0514i-uenn_3,PRJEB14362,SAMEA104373871,ERR2950125
24352_6#157,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104373872,ERR2950126
24352_6#158,wegi_1,HPSI0114i-wegi_1,PRJEB14362,SAMEA104373873,ERR2950127
24352_6#159,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104373874,ERR2950128
24352_6#160,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104373875,ERR2950129
24352_6#161,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104373876,ERR2950130
24352_6#162,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104373877,ERR2950131
24352_6#163,iezw_2,HPSI0914i-iezw_2,PRJEB14362,SAMEA104373878,ERR2950132
24352_6#164,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104373879,ERR2950133
24352_6#165,iezw_2,HPSI0914i-iezw_2,PRJEB14362,SAMEA104373880,ERR2950134
24352_6#166,wegi_1,HPSI0114i-wegi_1,PRJEB14362,SAMEA104373881,ERR2950135
24352_6#167,wegi_1,HPSI0114i-wegi_1,PRJEB14362,SAMEA104373882,ERR2950136
24352_6#168,iezw_2,HPSI0914i-iezw_2,PRJEB14362,SAMEA104373883,ERR2950137
24352_6#169,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104373884,ERR2950138
24352_6#170,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104373885,ERR2950139
24352_6#171,iezw_2,HPSI0914i-iezw_2,PRJEB14362,SAMEA104373886,ERR2950140
24352_6#172,seru_1,HPSI0414i-seru_1,PRJEB14362,SAMEA104373887,ERR2950141
24352_6#173,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104373888,ERR2950142
24352_6#174,seru_1,HPSI0414i-seru_1,PRJEB14362,SAMEA104373889,ERR2950143
24352_6#175,uenn_3,HPSI0514i-uenn_3,PRJEB14362,SAMEA104373890,ERR2950144
24352_6#176,iezw_2,HPSI0914i-iezw_2,PRJEB14362,SAMEA104373891,ERR2950145
24352_6#177,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104373892,ERR2950146
24352_6#178,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104373893,ERR2950147
24352_6#179,iezw_2,HPSI0914i-iezw_2,PRJEB14362,SAMEA104373894,ERR2950148
24352_6#18,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104373733,ERR2949987
24352_6#180,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104373895,ERR2950149
24352_6#181,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104373896,ERR2950150
24352_6#182,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104373897,ERR2950151
24352_6#183,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104373898,ERR2950152
24352_6#184,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104373899,ERR2950153
24352_6#185,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104373900,ERR2950154
24352_6#186,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104373901,ERR2950155
24352_6#187,uenn_3,HPSI0514i-uenn_3,PRJEB14362,SAMEA104373902,ERR2950156
24352_6#188,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104373903,ERR2950157
